assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
2,15,332,None,None,2,54694,0,0,-1,1,211.0,2,4,7.5,8.0,13,Pierre-Emerick,7.0,21,10,118.7,11,True,426.2,1260,,None,109,0,0,0,54694.jpg,6.2,0,0,Aubameyang,23.7,False,None,a,1,3,551.0,87,1395124,88083,1589369,17569,0.6,8.0,Aubameyang,2
2,5,131,100,100,0,59966,0,0,-2,2,133.4,1,4,5.5,6.0,2,Alexandre,5.0,11,4,71.8,12,False,199.6,585,,2019-09-01T18:30:14.246208Z,93,0,0,0,59966.jpg,4.4,0,0,Lacazette,2.5,False,None,a,1,3,384.0,40,176802,14072,256354,9689,0.5,4.3,Lacazette,2
0,0,0,0,0,0,205533,0,0,-2,2,0.0,0,4,0.0,0.0,0,Edward,0.0,0,0,0.0,13,False,0.0,0,Joined Leeds United on loan until the end of the season on 8/8. - Expected back 01 Jul,2019-08-08T15:30:15.638344Z,43,0,0,0,205533.jpg,0.0,0,0,Nketiah,0.7,False,None,n,1,3,0.0,0,44186,1364,104718,1452,0.0,0.0,Nketiah,0
0,3,276,None,None,2,80201,0,0,0,0,0.0,0,1,5.0,5.5,3,Bernd,4.5,21,0,42.2,14,False,423.0,1260,,None,50,0,0,1,80201.jpg,3.4,0,59,Leno,6.0,False,None,a,1,3,0.0,48,338068,9453,332484,7405,0.9,9.6,Leno,2
1,1,83,100,100,0,37605,0,0,-3,3,224.3,0,3,3.5,4.0,6,Mesut,3.0,8,0,36.5,15,False,64.8,428,,2019-08-09T17:00:13.419733Z,72,0,0,0,37605.jpg,2.8,0,0,Özil,0.9,False,None,a,1,3,76.0,14,41450,6130,99553,1568,0.4,1.9,Özil,0
0,0,3,0,0,1,57249,0,0,-2,2,33.9,0,3,0.0,0.0,0,Henrikh,0.0,0,0,8.6,16,False,5.4,110,Joined Roma on loan until the end of the season on 2/9. - Expected back 01 Jul,2019-09-02T23:30:14.832021Z,68,0,0,0,57249.jpg,1.3,0,0,Mkhitaryan,0.8,False,None,n,1,3,46.0,4,22674,12,113483,203,0.0,0.6,Mkhitaryan,1
1,0,118,100,100,2,84450,0,0,-3,3,108.4,0,3,1.0,1.5,2,Granit,0.5,15,0,31.5,18,False,160.2,829,,2019-09-08T21:00:18.761460Z,52,0,0,0,84450.jpg,2.1,0,0,Xhaka,0.7,False,None,a,1,3,46.0,21,31167,356,94251,642,0.1,4.0,Xhaka,4
0,0,78,100,100,1,198849,0,0,-3,3,74.2,0,3,2.3,2.8,1,Lucas,1.8,8,1,31.8,19,False,100.6,453,,2019-09-08T21:00:18.773636Z,47,0,0,0,198849.jpg,1.8,0,0,Torreira,1.2,False,None,a,1,3,142.0,20,58942,977,124911,2095,0.4,4.3,Torreira,1
0,0,0,0,0,0,153256,0,0,-2,2,0.0,0,3,0.0,0.0,0,Mohamed,0.0,0,0,0.0,20,False,0.0,0,Joined Besiktas on loan until the end of the season on 31/8. - Expected back 01 Jul,2019-08-31T11:30:14.714406Z,43,0,0,0,153256.jpg,0.0,0,0,Elneny,0.9,False,None,n,1,3,0.0,0,110835,2438,82595,3545,0.0,0.0,Elneny,0
2,2,207,None,None,2,242166,0,0,1,-1,213.6,0,3,2.3,2.8,2,Matteo,1.8,20,0,60.8,21,False,267.4,1218,,None,46,0,0,0,242166.jpg,2.4,0,0,Guendouzi,8.9,False,None,a,1,3,126.0,34,799976,4469,596364,31099,0.4,7.4,Guendouzi,4
0,3,209,100,75,1,41270,0,0,-2,2,55.2,1,2,1.7,1.7,1,David,1.2,21,2,50.6,106,False,334.2,1170,,2019-11-28T23:00:21.861570Z,58,0,0,0,41270.jpg,2.7,0,0,Luiz Moreira Marinho,5.4,False,None,a,1,3,116.0,35,146005,1580,415568,11912,0.2,6.0,David Luiz,2
0,0,0,None,None,0,98980,0,0,-1,1,0.0,0,1,0.5,1.0,0,Emiliano,0.0,0,0,0.0,427,False,0.0,0,,None,44,0,0,0,98980.jpg,0.0,0,0,Martínez,0.3,False,None,a,1,3,0.0,0,4195,66,11001,197,0.0,0.0,Martínez,0
0,2,127,None,None,2,101184,0,0,-1,1,92.2,0,2,1.5,2.0,0,Calum,1.0,11,1,45.9,467,False,175.4,810,,None,44,0,0,0,101184.jpg,2.7,0,0,Chambers,1.6,False,None,a,1,3,193.0,27,132365,2012,96221,5060,0.2,6.1,Chambers,4
2,3,130,0,0,1,182539,0,0,-2,2,183.0,1,3,0.0,0.0,0,Daniel,0.5,10,0,42.9,469,False,150.0,659,Hamstring injury - Expected back 21 Dec,2019-11-06T17:30:16.584319Z,53,0,0,0,182539.jpg,2.5,0,0,Ceballos Fernández,3.9,False,None,i,1,3,96.0,27,994995,20,1074159,14162,0.1,5.1,Ceballos,0
2,2,117,100,100,1,195735,-1,1,-4,4,282.0,0,3,0.7,1.2,0,Nicolas,0.2,14,1,73.2,488,False,180.8,784,,2019-08-09T09:30:12.533555Z,91,0,0,0,195735.jpg,2.7,0,0,Pépé,2.4,False,None,a,1,3,267.0,32,208047,628,411406,7640,0.0,3.5,Pépé,2
0,0,15,100,100,1,200641,0,0,-2,2,50.3,0,3,0.5,1.0,0,Reiss,0.0,2,0,14.5,489,False,27.2,150,,2019-10-07T15:00:21.389844Z,53,0,0,0,200641.jpg,1.2,0,0,Nelson,0.1,False,None,a,1,3,67.0,5,7531,31,13729,61,0.0,0.9,Nelson,1
0,0,74,100,100,1,200089,0,0,-1,1,95.0,0,3,1.5,2.0,2,Joseph,1.0,8,0,26.3,490,False,67.8,437,,2019-09-07T11:30:17.190466Z,49,0,0,0,200089.jpg,1.5,0,0,Willock,0.2,False,None,a,1,3,99.0,16,23489,218,26791,304,0.2,3.3,Willock,0
1,0,17,None,None,0,444145,0,0,0,0,5.5,0,4,2.0,2.5,1,Gabriel Teodoro,1.5,1,0,3.3,504,False,8.0,83,,None,45,0,0,0,444145.jpg,1.3,0,0,Martinelli Silva,1.6,False,None,a,1,3,20.0,8,158070,4000,141688,3817,0.3,1.8,Martinelli,1
0,0,39,100,100,0,192895,0,0,-1,1,55.2,0,2,1.0,1.5,0,Kieran,0.5,5,0,13.1,515,False,44.2,250,,2019-08-09T12:00:11.271398Z,54,0,0,0,192895.jpg,1.0,0,0,Tierney,0.9,False,None,a,1,3,31.0,3,70862,696,70882,4295,0.1,0.6,Tierney,1
1,0,44,100,100,1,223340,0,0,0,0,96.2,0,3,1.0,1.5,1,Bukayo,0.5,4,0,26.0,541,False,68.4,354,,2019-11-22T10:00:21.980433Z,45,0,0,0,223340.jpg,1.9,0,0,Saka,0.7,False,None,a,1,3,94.0,13,114637,888,68608,4479,0.1,2.9,Saka,1
0,3,59,None,None,0,37339,0,0,-3,3,88.3,0,2,-1.0,-1.0,0,Ahmed,0.0,9,0,16.1,22,False,70.6,251,,None,42,0,0,0,37339.jpg,1.2,0,0,El Mohamady,0.9,False,None,a,2,7,2.0,7,42195,476,117335,1486,0.0,1.7,El Mohamady,0
0,0,0,100,100,0,43252,0,0,-2,2,0.0,0,2,-1.0,-1.0,0,James,0.0,0,0,0.0,23,False,0.0,0,,2019-08-08T17:00:13.859858Z,43,0,0,0,43252.jpg,0.0,0,0,Chester,0.1,False,None,a,2,7,0.0,0,788,84,6279,71,0.0,0.0,Chester,0
0,0,98,None,None,2,47390,0,0,-1,1,28.5,0,2,-0.8,-0.8,0,Neil,0.2,12,0,15.6,24,False,99.8,613,,None,44,0,0,0,47390.jpg,2.1,0,0,Taylor,0.3,False,None,a,2,7,27.0,17,17676,127,20787,471,0.0,3.9,Taylor,1
0,0,0,100,100,0,123354,0,0,-1,1,0.0,0,2,-1.0,-1.0,0,Kortney,0.0,0,0,0.0,25,False,0.0,0,,2019-08-15T13:00:13.496241Z,44,0,0,0,123354.jpg,0.0,0,0,Hause,0.1,False,None,a,2,7,0.0,0,719,19,3617,45,0.0,0.0,Hause,0
0,0,7,100,100,0,54764,0,0,-1,1,0.0,0,4,-0.8,-0.8,0,Jonathan,0.2,4,0,0.4,26,False,2.0,20,,2019-10-03T12:30:10.314025Z,54,0,0,0,54764.jpg,1.0,0,0,Kodjia,0.1,False,None,a,2,7,2.0,2,3023,92,25379,123,0.0,0.4,Kodjia,0
0,0,13,100,100,0,98770,0,0,-2,2,0.0,0,1,-0.5,-0.5,0,Ørjan,0.5,2,0,2.3,27,False,22.8,82,,2019-07-30T15:00:08.973693Z,43,0,0,0,98770.jpg,2.0,0,3,Nyland,0.2,False,None,a,2,7,0.0,2,3521,71,8328,206,0.1,0.5,Nyland,0
2,4,131,None,None,2,85242,0,0,-3,3,163.2,2,3,3.2,3.2,2,Conor,4.2,9,2,47.1,28,False,159.4,521,,None,57,0,0,0,85242.jpg,3.9,0,0,Hourihane,0.2,False,None,a,2,7,149.0,35,8919,701,17567,516,0.7,6.1,Hourihane,2
4,7,241,100,100,3,114283,0,0,-1,1,415.0,1,3,2.8,2.8,9,Jack,3.8,18,3,107.3,29,False,366.6,1073,,2019-10-26T18:30:22.524063Z,59,0,0,0,114283.jpg,4.8,0,0,Grealish,4.6,False,None,a,2,7,290.0,58,310763,50919,384944,3847,0.6,9.8,Grealish,3
4,0,173,0,100,3,193488,0,0,0,0,221.6,0,3,2.1,2.8,4,Anwar,3.8,14,3,82.9,30,False,269.6,852,Knee injury - Expected back 08 Dec,2019-12-01T18:30:17.584307Z,55,0,0,0,193488.jpg,4.0,0,0,El Ghazi,1.4,False,None,i,2,7,339.0,52,191231,2885,126944,12194,0.7,9.5,El Ghazi,1
2,4,208,None,None,3,122806,0,0,4,-4,281.1,0,3,2.0,2.0,2,John,3.0,22,3,98.6,31,False,341.6,1260,,None,59,0,0,0,122806.jpg,3.9,0,0,McGinn,10.7,False,None,a,2,7,364.0,55,1244506,4392,723640,57794,0.5,9.3,McGinn,1
0,0,0,0,0,0,174597,0,0,-1,1,0.0,0,3,0.0,0.0,0,Andre,0.0,0,0,0.0,32,False,0.0,0,Joined Preston North End on loan until the end of the season on 1/8. - Expected back 01 Jul,2019-08-04T16:30:15.274646Z,49,0,0,0,174597.jpg,0.0,0,0,Green,0.0,False,None,n,2,7,0.0,0,236,12,1241,7,0.0,0.0,Green,0
0,0,0,0,0,0,27770,0,0,0,0,0.0,0,3,0.0,0.0,0,Birkir,0.0,0,0,0.0,33,False,0.0,0,Left Aston Villa by mutual consent on 8/8.,2019-08-08T15:30:15.672945Z,45,0,0,0,27770.jpg,0.0,0,0,Bjarnason,0.0,False,None,u,2,7,0.0,0,510,16,7094,41,0.0,0.0,Bjarnason,0
0,0,16,0,0,0,221239,0,0,-1,1,23.3,0,3,0.0,0.0,0,Keinan,0.0,1,0,8.2,34,False,14.4,74,Hamstring injury - Expected back 14 Dec,2019-10-30T23:30:12.401435Z,44,0,0,0,221239.jpg,1.0,0,0,Davis,0.2,False,None,i,2,7,46.0,6,13272,56,24019,497,0.0,1.4,Davis,0
0,0,14,100,100,0,40564,0,0,-1,1,22.0,0,3,-0.2,-0.2,1,Henri,0.8,1,0,3.5,35,False,6.4,40,,2019-11-08T18:00:15.526636Z,44,0,0,0,40564.jpg,1.0,0,0,Lansbury,0.6,False,None,a,2,7,5.0,5,67050,296,51082,1051,0.2,1.1,Lansbury,0
1,0,32,100,75,2,89274,0,0,-2,2,53.7,0,3,-0.8,-0.8,0,José Ignacio,0.0,3,0,11.6,36,False,41.8,245,,2019-10-17T13:00:14.384046Z,58,0,0,0,89274.jpg,2.4,0,0,Peleteiro Romallo,0.1,False,None,a,2,7,21.0,12,10773,9,23751,141,0.0,2.1,Jota,0
0,0,223,100,100,3,21205,0,0,0,0,0.0,0,1,1.2,1.2,0,Tom,2.2,20,0,31.3,94,False,314.8,1170,,2019-11-10T16:00:17.137818Z,45,1,0,0,21205.jpg,2.9,0,42,Heaton,5.4,False,None,a,2,7,0.0,38,232558,2440,278801,8665,0.5,8.4,Heaton,0
2,9,192,100,100,2,169359,0,0,-1,1,164.8,1,2,3.0,3.0,7,Matt,4.0,10,1,41.0,309,False,218.6,646,,2019-11-11T12:00:14.805770Z,44,0,0,0,169359.jpg,5.1,0,0,Targett,0.9,False,None,a,2,7,26.0,41,52118,8300,72599,1199,0.9,9.3,Targett,0
1,7,139,100,100,4,213345,0,0,-1,1,106.2,1,4,0.8,0.8,2,Wesley,1.8,18,4,79.1,428,False,229.2,1194,,2019-10-19T19:00:18.658995Z,59,0,1,0,213345.jpg,3.6,0,0,Moraes,2.1,False,None,a,2,7,469.0,51,372549,3152,316861,14330,0.3,8.6,Wesley,1
0,0,3,0,0,0,79852,0,0,-1,1,0.0,0,1,0.0,0.0,0,Jed,0.2,0,0,0.0,429,False,0.0,7,Achilles injury - Unknown return date,2019-11-10T16:00:17.790777Z,44,0,0,0,79852.jpg,1.0,0,0,Steer,0.1,False,None,i,2,7,0.0,1,979,14,5197,137,0.0,0.2,Steer,0
1,3,262,None,None,3,149484,0,0,0,0,60.1,0,2,2.5,2.5,7,Tyrone,3.5,22,1,48.3,445,False,386.6,1260,,None,45,0,0,0,149484.jpg,3.0,0,0,Mings,5.0,False,None,a,2,7,35.0,42,441954,9825,254198,4723,0.8,9.3,Mings,2
0,0,50,100,100,1,199798,0,0,-2,2,12.0,0,2,1.0,1.0,1,Ezri,2.0,5,0,8.5,452,False,55.6,285,,2019-08-05T15:00:10.970602Z,43,0,0,0,199798.jpg,2.2,0,0,Konsa Ngoyo,0.1,False,None,a,2,7,17.0,9,1358,163,3353,73,0.5,2.1,Konsa,0
0,4,172,100,75,3,108156,0,0,0,0,5.2,1,2,-0.8,-0.6,0,Bjorn,0.2,17,0,23.2,455,False,205.6,974,,2019-11-26T01:30:25.806514Z,45,0,0,0,108156.jpg,2.8,0,0,Engels,0.7,False,None,a,2,7,19.0,31,91060,86,63096,2358,0.0,6.9,Engels,1
2,2,191,0,100,4,203368,0,0,-1,1,128.2,1,2,0.0,2.5,0,Frédéric,3.5,15,0,40.4,458,False,243.2,1052,Suspended until 08 Dec,2019-12-01T19:30:19.368861Z,44,0,0,0,203368.jpg,3.2,0,0,Guilbert,0.9,False,None,s,2,7,33.0,38,76517,1740,56477,5487,0.8,8.6,Guilbert,5
1,1,82,100,100,1,148508,0,0,-3,3,121.5,0,3,3.2,3.2,2,Mahmoud Ahmed,4.2,15,2,65.5,465,False,187.4,764,,2019-08-31T16:30:09.941826Z,52,0,0,0,148508.jpg,2.4,1,0,Ibrahim Hassan,1.4,False,None,a,2,7,347.0,29,103500,2635,209819,6020,0.8,5.6,Trézéguet,2
0,2,145,None,None,4,230046,0,0,0,0,59.2,0,3,1.5,1.5,2,Douglas Luiz,2.5,12,2,33.1,470,False,160.4,725,,None,45,0,0,0,230046.jpg,2.9,0,0,Soares de Paulo,4.0,False,None,a,2,7,110.0,35,528254,6774,335237,12791,0.6,7.8,Douglas Luiz,1
0,0,0,None,None,0,88175,0,0,-1,1,0.0,0,1,-1.0,-1.0,0,Lovre,0.0,0,0,0.0,474,False,0.0,0,,None,44,0,0,0,88175.jpg,0.0,0,0,Kalinic,0.1,False,None,a,2,7,0.0,0,1124,30,3633,69,0.0,0.0,Kalinic,0
0,0,119,None,None,1,184704,0,0,-1,1,75.0,0,3,-0.2,-0.2,0,Marvelous,0.8,13,0,24.8,491,False,153.8,682,,None,44,0,0,0,184704.jpg,2.0,0,0,Nakamba,1.2,False,None,a,2,7,18.0,16,120504,598,67297,3674,0.2,3.6,Nakamba,1
0,5,242,100,100,3,56917,0,0,0,0,35.1,2,2,4.0,3.5,1,Steve,4.0,20,1,49.7,58,False,355.2,1260,,2019-07-30T11:30:12.364426Z,50,0,0,0,56917.jpg,3.1,0,0,Cook,0.5,False,None,a,3,91,105.0,43,34233,1467,21484,1860,0.8,8.6,Steve Cook,2
1,5,273,None,None,3,126184,0,0,1,-1,61.0,0,2,2.2,1.7,1,Nathan,2.2,20,1,54.8,59,False,326.6,1260,,None,51,0,0,0,126184.jpg,3.4,0,0,Aké,13.7,False,None,a,3,91,161.0,47,494517,5515,729242,30826,0.4,9.2,Aké,1
0,0,18,0,0,0,41320,0,0,-2,2,29.6,0,2,0.0,0.0,0,Charlie,0.0,2,0,5.2,60,False,22.4,126,Knee injury - Unknown return date,2019-08-25T15:30:14.994228Z,43,0,0,0,41320.jpg,1.5,0,0,Daniels,0.1,False,None,i,3,91,0.0,3,3118,9,15989,77,0.0,0.7,Daniels,0
0,2,53,100,100,0,223911,0,0,-2,2,2.5,1,2,0.0,-0.5,0,Chris,0.0,7,1,16.6,61,False,91.6,271,,2019-10-04T11:30:13.479244Z,43,0,0,0,223911.jpg,3.2,0,0,Mepham,0.8,False,None,a,3,91,72.0,13,84689,48,99395,846,0.0,3.0,Mepham,0
0,0,11,100,0,0,15149,0,0,-1,1,21.7,0,2,-0.5,0.0,0,Simon,-0.5,2,0,6.0,62,False,20.0,72,,2019-11-23T17:00:22.119134Z,44,0,0,0,15149.jpg,0.0,1,0,Francis,0.0,False,None,a,3,91,18.0,0,1029,59,1076,44,-0.1,0.0,Francis,0
1,3,147,75,100,3,54469,0,0,-2,2,71.0,1,2,2.6,3.0,0,Adam,3.5,11,0,25.1,63,False,111.0,747,Illness - 75% chance of playing,2019-11-30T15:00:18.860871Z,43,0,0,0,54469.jpg,3.3,0,0,Smith,0.9,False,None,d,3,91,69.0,30,58547,340,95581,5828,0.8,7.0,Adam Smith,2
0,0,0,25,25,0,235530,0,0,-1,1,0.0,0,2,0.0,-0.1,0,Lloyd,0.0,0,0,0.0,64,False,0.0,0,Thigh injury - 25% chance of playing,2019-11-11T23:30:19.870065Z,44,0,0,0,235530.jpg,0.0,0,0,Kelly,0.1,False,None,d,3,91,0.0,0,3451,40,6745,179,0.0,0.0,Kelly,0
2,2,183,None,None,3,171129,0,0,3,-3,283.3,0,2,1.8,1.3,0,Diego,1.8,13,0,58.6,65,False,253.0,965,,None,43,0,0,0,171129.jpg,3.1,0,0,Rico,13.5,False,None,a,3,91,48.0,34,937834,5795,389071,26034,0.4,7.9,Rico,4
0,0,0,None,None,0,222434,0,0,-1,1,0.0,0,2,0.0,-0.5,0,Jack,0.0,0,0,0.0,66,False,0.0,0,,None,39,0,0,0,222434.jpg,0.0,0,0,Simpson,6.5,False,None,a,3,91,0.0,0,184665,11837,281083,5763,0.0,0.0,Simpson,0
3,4,186,None,None,3,75115,0,0,-4,4,205.7,1,4,1.8,1.3,2,Callum,1.8,20,5,79.3,67,False,232.2,1220,,None,76,0,0,0,75115.jpg,4.1,0,0,Wilson,7.2,False,None,a,3,91,359.0,58,731948,13041,1414648,31556,0.2,7.6,Callum Wilson,3
3,6,161,0,0,2,78007,0,0,-3,3,215.1,1,4,0.0,0.0,0,Joshua,2.2,15,3,71.3,68,False,248.4,1006,Hamstring injury - Unknown return date,2019-11-18T23:00:14.125607Z,62,0,0,0,78007.jpg,4.2,0,0,King,5.0,False,None,i,3,91,249.0,50,603971,143,1532039,42592,0.4,8.1,King,0
0,0,32,100,75,1,154566,0,0,-2,2,101.5,0,4,0.8,0.2,2,Dominic,0.8,9,0,36.9,69,False,43.6,571,,2019-11-24T12:00:21.142150Z,53,0,0,0,154566.jpg,1.5,0,0,Solanke,0.4,False,None,a,3,91,225.0,18,23552,304,41171,499,0.2,3.4,Solanke,0
0,0,0,0,0,0,217331,0,0,-1,1,0.0,0,4,0.0,0.0,0,Sam,0.0,0,0,0.0,71,False,0.0,0,Joined Swansea City on loan until the end of the season on 6/8. - Expected back 01 Jul,2019-08-07T20:00:14.104634Z,44,0,0,0,217331.jpg,0.0,0,0,Surridge,0.5,False,None,n,3,91,0.0,0,40516,96,68508,664,0.0,0.0,Surridge,0
0,0,0,0,0,0,40349,0,0,-2,2,0.0,0,1,0.0,0.0,0,Asmir,0.0,0,0,0.0,72,False,0.0,0,Joined Qarabag on loan until January on 2/9. - Expected back 01 Feb,2019-09-02T17:00:12.309749Z,43,0,0,0,40349.jpg,0.0,0,0,Begovic,0.9,False,None,n,3,91,0.0,0,11651,17,143589,994,0.0,0.0,Begovic,0
0,0,0,None,None,0,18726,0,0,-2,2,0.0,0,1,0.0,-0.5,0,Artur,0.0,0,0,0.0,73,False,0.0,0,,None,43,0,0,0,18726.jpg,0.0,0,0,Boruc,0.3,False,None,a,3,91,0.0,0,5805,87,16801,265,0.0,0.0,Boruc,0
0,0,0,None,None,0,229600,0,0,-2,2,0.0,0,1,0.0,-0.5,0,Mark,0.0,0,0,0.0,74,False,0.0,0,,None,43,0,0,0,229600.jpg,0.0,0,0,Travers,0.2,False,None,a,3,91,0.0,0,2412,17,10463,147,0.0,0.0,Travers,0
3,2,136,100,75,3,90105,-1,1,-6,6,254.5,0,3,3.5,2.2,2,Ryan,3.5,14,1,65.3,75,False,177.0,959,,2019-11-29T10:30:15.625182Z,69,0,0,0,90105.jpg,3.1,0,0,Fraser,3.1,False,None,a,3,91,224.0,40,113763,1295,1062329,4340,0.5,5.7,Fraser,2
0,0,0,0,0,0,111317,0,0,-2,2,0.0,0,3,0.0,0.0,0,David,0.0,0,0,0.0,76,False,0.0,0,Ankle injury - Unknown return date,2019-07-31T21:00:14.727782Z,63,0,0,0,111317.jpg,0.0,0,0,Brooks,0.1,False,None,i,3,91,0.0,0,564,10,17981,49,0.0,0.0,Brooks,0
0,0,0,0,0,0,56872,0,0,-1,1,0.0,0,3,0.0,0.0,0,Junior,0.0,0,0,0.0,77,False,0.0,0,Knee injury - Unknown return date,2019-06-25T11:30:06.990995Z,59,0,0,0,56872.jpg,0.0,0,0,Stanislas,0.0,False,None,i,3,91,0.0,0,191,4,354,4,0.0,0.0,Stanislas,0
0,0,10,None,None,0,103912,0,0,-3,3,5.4,0,3,0.0,-0.5,0,Jordon,0.0,1,0,1.2,78,False,6.8,48,,None,47,0,0,0,103912.jpg,1.0,0,0,Ibe,0.2,False,None,a,3,91,0.0,2,5411,92,20132,245,0.0,0.4,Ibe,0
1,0,88,100,100,1,155408,0,0,0,0,73.8,0,3,2.5,2.0,5,Lewis,2.5,8,0,17.8,79,False,78.2,422,,2019-06-25T11:30:07.007116Z,50,0,0,0,155408.jpg,2.1,0,0,Cook,0.0,False,None,a,3,91,25.0,17,3476,287,2319,127,0.5,3.4,Lewis Cook,0
0,0,9,0,0,0,15237,0,0,-3,3,2.2,0,3,0.0,0.0,0,Andrew,0.0,1,0,0.9,80,False,6.4,57,Knee injury - Expected back 07 Dec,2019-11-01T23:00:18.535691Z,47,0,0,0,15237.jpg,1.0,0,0,Surman,0.0,False,None,i,3,91,0.0,3,913,11,3598,50,0.0,0.6,Surman,0
0,0,3,100,100,0,40387,0,0,-1,1,10.3,0,3,0.5,0.0,1,Dan,0.5,0,0,3.3,81,False,2.4,30,,2019-07-30T10:30:13.907385Z,49,0,0,0,40387.jpg,1.0,0,0,Gosling,0.0,False,None,a,3,91,22.0,2,263,27,906,18,0.1,0.4,Gosling,0
0,0,135,100,100,2,152551,0,0,-2,2,63.1,0,3,1.0,0.5,1,Jefferson,1.0,15,0,24.5,82,False,146.8,958,,2019-11-02T14:30:18.542355Z,48,0,0,0,152551.jpg,1.5,0,0,Lerma,0.1,False,None,a,3,91,35.0,18,6928,94,15164,160,0.2,3.8,Lerma,6
